test,predict
3.546444444,3.7478998
3.666222222,3.8003252
3.271777778,3.8718278
3.419888889,3.8193164
3.2675555560000005,3.5413523
3.297333333,3.3246577
3.220222222,3.5798202
3.066444444,3.379848
3.261555556,3.0037947
3.442888889,3.3042088
3.465555556,3.842224
3.334333333,3.4648285
3.401333333,3.105085
3.192333333,3.0192153
3.067,2.9750419
2.997222222,2.8289092
2.784222222,2.9225767
2.89,3.0543244
2.818777778,3.1723063
2.868555556,2.9836774
2.731222222,2.9858954
2.762777778,3.2154465
2.698666667,3.4304326
