test,predict
4.449555556,3.6724932
4.023333333,3.462885
3.948444444,3.0486958
3.3478888890000005,3.1420095
3.348,3.389767
3.424,3.516147
3.420888889,3.3011928
3.226666667,3.0936337
3.051333333,3.2184975
3.029444444,3.3053439
3.196555556,3.1257277
3.096888889,3.0582612
3.162777778,2.9724567
3.1025555559999995,3.037374
3.053555556,2.8608372
3.005888889,2.8418112
3.043444444,2.8495996
3.149888889,2.786095
3.121888889,2.7497141
3.016777778,2.8866954
3.085555556,3.337994
3.0960000000000005,2.9306667
2.971333333,3.0685723
