test,predict
4.222,3.887154
4.002444444,3.7073734
3.968111111,3.6979074
3.682666667,3.6886322
3.523333333,3.38469
3.397777778,3.2032697
3.394666667,3.2005455
3.356888889,3.2203946
3.368555556,3.141223
3.2877499999999995,3.1126564
3.325333333,3.065365
3.407888889,3.090247
3.1891111109999994,3.0911422
3.146,3.283597
3.026111111,3.214064
3.017888889,3.0726562
2.975,3.0468106
3.088555556,3.1289136
2.954666667,3.1861439
3.045555556,3.1096084
2.923111111,3.144674
2.993111111,3.2600434
2.979,3.2294817
