test,predict
3.734555556,3.8246732
3.671111111,3.8622487
3.699111111,3.6838415
3.3363333330000002,3.6703613
3.146777778,3.534393
3.118444444,3.0755446
3.182444444,2.9849377
3.117555556,3.052507
3.013111111,3.0218892
2.955,3.119404
3.040888889,3.1998892
2.963111111,3.1241837
3.143555556,3.1501935
3.1022222219999995,3.297858
3.076444444,3.302984
3.000555556,3.161139
2.923888889,2.9900699
3.022666667,3.0734854
3.02,3.1359496
3.118222222,3.3342361
3.019666667,3.111768
3.158,3.0427427
3.036444444,2.992039
