test,predict
3.621444444,3.794681
3.893555556,3.9809654
3.872444444,4.109887
3.478777778,4.047838
3.532222222,3.5817075
3.648,3.1291804
3.481777778,3.1634824
3.506666667,3.3955913
3.179333333,3.4246626
3.313111111,3.373675
3.300666667,3.1857424
3.373333333,3.1861522
3.3034444440000006,3.4071803
2.935666667,3.227254
3.136444444,3.0817468
3.193333333,3.1221523
3.019444444,3.2173612
2.970666667,3.0648944
2.930666667,3.1626916
3.073555556,3.2000754
3.0666666670000002,3.3808517
3.059333333,3.2339437
2.94,3.1143637
