kf, mse, mae, mape, r2
1,0.1684983226938739,0.3341517725541461,0.10150334974853735,-0.0611928739297809
1,0.130896578382605,0.3070060805010349,0.09442575284893921,0.1756207778176202
1,0.14027168758988082,0.307324539555733,0.09276977732308718,0.11657687207412215
1,0.16907307770518595,0.34744241054996916,0.10531327696557465,-0.06481264837328027
1,0.12984656883817813,0.3011707335341,0.09184156583737164,0.18223367833965332
2,0.08369085210341198,0.24329131282070526,0.07809882466722297,-0.06639468630239387
2,0.0880811275458344,0.24890774103277852,0.08189747910043405,-0.12233588280757668
2,0.10548202025767099,0.2757951054073645,0.09005060957051608,-0.34405927381680823
2,0.07117864212323848,0.22680939545503034,0.0740416097363817,0.0930367676905669
2,0.0987018262474018,0.26751467153233266,0.08671683969330388,-0.2576655678987918
3,0.0666672758572278,0.2074492849648119,0.06059549208309154,-0.40340313183033705
3,0.049549624725560314,0.17226858850726576,0.051024366069357036,-0.043061946460651646
3,0.055530325845307475,0.18998963326657503,0.056003785056658324,-0.1689608162445202
3,0.06417517040209865,0.2035706441693274,0.05971109921103489,-0.3509421822023713
3,0.08297830556233662,0.2405403035327891,0.07063373297872219,-0.7467642468179929
4,0.10155877161213944,0.2491575127354683,0.07479468451800578,0.193417141550574
4,0.08014753502895122,0.2257301798729672,0.06792660124531932,0.36346583485458583
4,0.09107767243878884,0.24068127213555102,0.0727450952117131,0.27665835052481247
4,0.07389885271290511,0.2193860856910505,0.067106617980826,0.4130930601942866
4,0.09293517795898905,0.2509634022280432,0.07577236413383591,0.26190598508866336
5,0.03473261196125753,0.14516705649630604,0.04615945617170559,0.33456713186840226
5,0.06220638638624032,0.209127998255525,0.06648335192890005,-0.19179559991835293
5,0.027667488040937018,0.13508705734480617,0.04289420853890159,0.4699259606040058
5,0.033634392115933005,0.14885551495326296,0.04724472556364227,0.3556076335827132
5,0.03807390020237203,0.16455263274447499,0.052247072028607636,0.27055227977437313
6,0.0809021606127633,0.24152964366714078,0.07090298824071911,0.3546160998277287
6,0.04941641752131753,0.18485043800584341,0.05577685213594393,0.6057885224462369
6,0.04245738567987073,0.17608265944338056,0.05200178780416258,0.6613030733215001
6,0.04987265999726639,0.19968779653630794,0.06037410924830919,0.6021489218926557
6,0.041340512201736936,0.18151526452202038,0.05433356302080769,0.6702127508363827
7,0.1293216364769639,0.2784477677008693,0.0802118592211247,0.034600399033824725
7,0.10665658607150101,0.2421524547962328,0.06990196386346872,0.20379738117385326
7,0.07323803253612945,0.20863655864686653,0.06066047047173901,0.45327039378656764
7,0.07296222492869944,0.19577587857722278,0.056447792147753674,0.4553293265484013
7,0.13138750301336283,0.2617156361057978,0.07468394579972282,0.019178488329469
8,0.05889979607651422,0.19364423266902495,0.06005570114766197,0.2769848958604242
8,0.04932679629893064,0.16584555151999297,0.051337434825123235,0.39449673617522596
8,0.059682795966242576,0.1951111516959229,0.05795199276032049,0.2673733049123367
8,0.04963531155347328,0.18429936463101323,0.055853424220941424,0.3907096061043166
8,0.056372631703659026,0.19599451984206756,0.05944131684385545,0.30800670126437013
