test,predict
3.546444444,3.6530378
3.666222222,3.665449
3.271777778,3.7115633
3.419888889,3.937032
3.2675555560000005,3.672481
3.297333333,3.0164785
3.220222222,3.19905
3.066444444,3.1578684
3.261555556,2.9759147
3.442888889,3.0286121
3.465555556,3.6243782
3.334333333,3.1890128
3.401333333,2.9366517
3.192333333,2.9566307
3.067,3.0144787
2.997222222,2.8794355
2.784222222,2.9030821
2.89,3.0982206
2.818777778,3.1504228
2.868555556,2.9555142
2.731222222,2.991397
2.762777778,3.1284847
2.698666667,3.1853762
