test,predict
3.734555556,3.7508774
3.671111111,3.7857184
3.699111111,3.7982817
3.3363333330000002,3.810725
3.146777778,3.6021647
3.118444444,3.108089
3.182444444,3.0093467
3.117555556,2.9046016
3.013111111,2.9824135
2.955,3.0516322
3.040888889,3.1357408
2.963111111,3.1172953
3.143555556,3.0987258
3.1022222219999995,3.13808
3.076444444,3.256019
3.000555556,3.2042577
2.923888889,3.0259285
3.022666667,3.0564036
3.02,2.8786168
3.118222222,3.267675
3.019666667,3.1968946
3.158,2.938087
3.036444444,2.9179711
