test,predict
3.621444444,3.558479
3.893555556,3.7021048
3.872444444,3.8878696
3.478777778,3.8818014
3.532222222,3.6797402
3.648,3.1800148
3.481777778,3.290619
3.506666667,3.428579
3.179333333,3.3018067
3.313111111,3.3692708
3.300666667,3.208137
3.373333333,3.2605145
3.3034444440000006,3.4486556
2.935666667,3.4686677
3.136444444,3.3372602
3.193333333,3.1191537
3.019444444,3.1521873
2.970666667,3.0619035
2.930666667,3.358095
3.073555556,3.3146338
3.0666666670000002,3.4929261
3.059333333,3.1902103
2.94,3.049391
