test,predict
4.222,3.8698816
4.002444444,3.6798203
3.968111111,3.8203745
3.682666667,3.7922554
3.523333333,3.4139776
3.397777778,3.231639
3.394666667,3.1589503
3.356888889,3.12741
3.368555556,3.14391
3.2877499999999995,3.2200572
3.325333333,3.113614
3.407888889,3.0779426
3.1891111109999994,3.1260383
3.146,3.4511914
3.026111111,3.1640759
3.017888889,3.1136436
2.975,2.9757617
3.088555556,2.9454494
2.954666667,3.2571204
3.045555556,3.241708
2.923111111,3.3086135
2.993111111,3.2097855
2.979,3.2184231
